No,year,month,day,hour,season,PM_Jingan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
40375,2014,8,10,6,2,80,24,94.2,1003,25,NW,18,0,0
40376,2014,8,10,7,2,86,23,88.7,1003,25,NW,24,0.1,0.1
40377,2014,8,10,8,2,77,23,88.7,1003,25,NW,30,0.1,0.2
40378,2014,8,10,9,2,68,22,83.48,1004,25,NW,36,0,0
40379,2014,8,10,10,2,70,23,83.6,1004,26,NW,40,0,0
40380,2014,8,10,11,2,82,23,83.6,1004,26,NW,45,0,0
40381,2014,8,10,12,2,78,23,78.82,1004,27,NW,51,0,0
40382,2014,8,10,13,2,69,23,78.82,1003,27,NW,56,0,0
40383,2014,8,10,14,2,70,23,74.35,1003,28,NW,61,0,0
40384,2014,8,10,15,2,65,22,69.98,1002,28,NW,66,0,0
40385,2014,8,10,16,2,57,22,69.98,1003,28,NW,71,0,0
40386,2014,8,10,17,2,53,22,69.98,1003,28,NW,75,0,0
40387,2014,8,10,18,2,52,21,69.79,1003,27,NW,80,0,0
40388,2014,8,10,19,2,50,21,69.79,1004,27,NW,84,0,0
40389,2014,8,10,20,2,51,23,83.6,1004,26,NE,3,0,0
40390,2014,8,10,21,2,51,23,88.7,1005,25,NE,6,0,0
40391,2014,8,10,22,2,53,23,88.7,1005,25,NE,8,0,0
40392,2014,8,10,23,2,59,22,83.48,1004,25,NE,9,0,0
40393,2014,8,11,0,2,61,23,88.7,1004,25,NE,11,0,0
40394,2014,8,11,1,2,62,22,88.62,1004,24,NE,14,0,0
40395,2014,8,11,2,2,51,22,83.48,1004,25,NE,15,0,0
40396,2014,8,11,3,2,51,22,88.62,1004,24,NW,2,0,0
40397,2014,8,11,4,2,53,22,88.62,1004,24,NW,5,0,0
40398,2014,8,11,5,2,51,22,94.12,1004,23,NE,2,0,0
40399,2014,8,11,6,2,42,22,88.62,1005,24,NE,5,0,0
40400,2014,8,11,7,2,43,22,83.48,1005,25,NE,8,0,0
40401,2014,8,11,8,2,38,22,78.68,1005,26,NE,11,0,0
40402,2014,8,11,9,2,30,22,74.19,1005,27,NE,14,0,0
40403,2014,8,11,10,2,24,21,65.83,1005,28,NE,17,0,0
40404,2014,8,11,11,2,30,21,65.83,1005,28,NE,21,0,0
40405,2014,8,11,12,2,29,20,55.15,1004,30,NE,24,0,0
40406,2014,8,11,13,2,32,20,55.15,1004,30,NE,27,0,0
40407,2014,8,11,14,2,29,20,55.15,1003,30,cv,2,0,0
40408,2014,8,11,15,2,27,20,52.09,1003,31,NE,3,0,0
40409,2014,8,11,16,2,25,20,55.15,1003,30,NE,7,0,0
40410,2014,8,11,17,2,25,19,54.9,1003,29,NE,11,0,0
40411,2014,8,11,18,2,25,20,61.9,1003,28,NE,15,0,0
40412,2014,8,11,19,2,26,20,65.62,1004,27,NE,20,0,0
40413,2014,8,11,20,2,25,20,65.62,1005,27,NE,24,0,0
40414,2014,8,11,21,2,26,21,69.79,1005,27,NE,27,0,0
40415,2014,8,11,22,2,21,21,69.79,1005,27,NE,30,0,0
40416,2014,8,11,23,2,20,21,74.02,1005,26,SE,4,0,0
40418,2014,8,12,1,2,20,21,74.02,1004,26,SE,8,0,0
40419,2014,8,12,2,2,22,21,74.02,1005,26,SE,11,0,0
40420,2014,8,12,3,2,23,21,74.02,1004,26,SE,13,0,0
40421,2014,8,12,4,2,23,21,74.02,1004,26,SE,15,0,0
40422,2014,8,12,5,2,22,21,74.02,1004,26,SE,17,0,0
40423,2014,8,12,6,2,20,21,74.02,1005,26,NE,2,0,0
40424,2014,8,12,7,2,21,21,74.02,1005,26,SE,2,0,0
40425,2014,8,12,8,2,20,21,74.02,1005,26,NE,1,0,0
40426,2014,8,12,9,2,23,21,69.79,1005,27,SE,2,0,0
40427,2014,8,12,10,2,25,22,74.19,1006,27,SW,3,4.8,4.8
40428,2014,8,12,11,2,37,22,88.62,1006,24,SE,2,1.4,6.2
40429,2014,8,12,12,2,40,21,83.37,1006,24,NE,4,0,0
40430,2014,8,12,13,2,39,21,74.02,1005,26,NE,7,0,0
40431,2014,8,12,14,2,40,19,65.41,1004,26,NE,11,0,0
40433,2014,8,12,16,2,41,18,57.93,1005,27,SE,8,0,0
40434,2014,8,12,17,2,38,18,57.93,1005,27,SE,11,0,0
40435,2014,8,12,18,2,30,17,57.69,1005,26,SE,13,0,0
40436,2014,8,12,19,2,39,17,57.69,1005,26,NE,3,0,0
40437,2014,8,12,20,2,52,19,65.41,1006,26,NE,6,0,0
40439,2014,8,12,22,2,82,20,69.6,1006,26,NE,12,0,0
40440,2014,8,12,23,2,78,20,69.6,1006,26,NE,15,0,0
40441,2014,8,13,0,2,79,21,74.02,1005,26,NE,19,0,0
40442,2014,8,13,1,2,70,22,78.68,1005,26,SE,3,0,0
40443,2014,8,13,2,2,68,23,83.6,1005,26,SE,6,0,0
40444,2014,8,13,3,2,66,23,83.6,1005,26,SE,9,0,0
40445,2014,8,13,4,2,68,23,83.6,1004,26,NE,3,0,0
40446,2014,8,13,5,2,65,23,83.6,1004,26,SE,3,0,0
40447,2014,8,13,6,2,63,23,83.6,1004,26,SE,6,0,0
40448,2014,8,13,7,2,58,23,83.6,1004,26,SE,10,0,0
40449,2014,8,13,8,2,56,22,74.19,1004,27,SE,15,0,0
40450,2014,8,13,9,2,41,21,65.83,1005,28,SE,20,0,0
40451,2014,8,13,10,2,28,21,62.13,1005,29,SE,24,0,0
40452,2014,8,13,11,2,32,22,62.35,1004,30,NE,4,0,0
40453,2014,8,13,12,2,28,20,52.09,1004,31,SE,4,0,0
40454,2014,8,13,13,2,31,20,52.09,1003,31,SE,9,0,0
40455,2014,8,13,14,2,27,21,52.35,1003,32,SE,14,0,0
40456,2014,8,13,15,2,26,23,62.57,1002,31,SE,19,0,0
40457,2014,8,13,16,2,22,23,62.57,1002,31,SE,25,0,0
40458,2014,8,13,17,2,20,23,66.25,1003,30,SE,30,0,0
40459,2014,8,13,18,2,20,23,70.17,1004,29,NE,5,0,0
40460,2014,8,13,19,2,19,23,74.35,1004,28,NE,11,0,0
40461,2014,8,13,20,2,21,24,78.97,1005,28,SE,4,0,0
40462,2014,8,13,21,2,24,24,78.97,1005,28,SE,9,0,0
40463,2014,8,13,22,2,22,24,78.97,1005,28,SE,14,0,0
40464,2014,8,13,23,2,25,24,83.71,1005,27,SE,19,0,0
40466,2014,8,14,1,2,26,25,88.86,1004,27,SE,3,0,0
40467,2014,8,14,2,2,27,25,88.86,1004,27,SE,6,0,0
40468,2014,8,14,3,2,24,25,88.86,1003,27,SE,8,0,0
40469,2014,8,14,4,2,22,25,88.86,1003,27,SE,11,0,0
40470,2014,8,14,5,2,27,25,88.86,1004,27,SE,13,0,0
40471,2014,8,14,6,2,27,25,88.86,1004,27,SE,16,0,0
40472,2014,8,14,7,2,27,26,88.94,1004,28,SE,19,0,0
40473,2014,8,14,8,2,26,25,83.82,1004,28,SE,21,0,0
40474,2014,8,14,9,2,27,24,88.78,1004,26,NW,6,3.3,3.3
40475,2014,8,14,10,2,36,24,88.78,1005,26,NW,13,0,0
40476,2014,8,14,11,2,52,24,83.71,1005,27,NW,19,0,0
40477,2014,8,14,12,2,64,24,83.71,1004,27,NW,23,1.9,1.9
40478,2014,8,14,13,2,66,24,83.71,1004,27,NW,27,0.8,2.7
40479,2014,8,14,14,2,29,25,94.25,1005,26,NW,31,0.5,3.2
40481,2014,8,14,16,2,16,22,83.48,1006,25,NE,16,0,0
40482,2014,8,14,17,2,11,22,83.48,1006,25,NE,21,0,0
40483,2014,8,14,18,2,7,22,83.48,1007,25,NE,25,0,0
40484,2014,8,14,19,2,11,22,88.62,1007,24,NE,29,0,0
40485,2014,8,14,20,2,11,22,88.62,1008,24,NE,33,0,0
40486,2014,8,14,21,2,16,22,88.62,1008,24,NE,37,0,0
40487,2014,8,14,22,2,17,22,88.62,1008,24,NE,40,0,0
40488,2014,8,14,23,2,19,22,88.62,1009,24,NE,42,0,0
40489,2014,8,15,0,2,28,23,94.16,1009,24,NW,3,0,0
40490,2014,8,15,1,2,27,23,94.16,1009,24,NW,6,0,0
40491,2014,8,15,2,2,30,23,94.16,1009,24,NW,9,0,0
40492,2014,8,15,3,2,39,23,94.16,1009,24,NW,11,0,0
40493,2014,8,15,4,2,39,22,88.62,1009,24,NW,13,0,0
40494,2014,8,15,5,2,35,23,94.16,1009,24,NW,16,0.1,0.1
40495,2014,8,15,6,2,41,23,94.16,1010,24,NW,19,0,0
40496,2014,8,15,7,2,47,23,94.16,1010,24,NE,3,0,0
40497,2014,8,15,8,2,43,23,88.7,1010,25,NE,6,0,0
40498,2014,8,15,9,2,37,23,88.7,1010,25,NE,9,0,0
40499,2014,8,15,10,2,34,22,78.68,1011,26,NE,11,0,0
40500,2014,8,15,11,2,39,22,74.19,1010,27,NE,14,0,0
40501,2014,8,15,12,2,39,22,78.68,1010,26,NE,16,0,0
40502,2014,8,15,13,2,35,21,69.79,1010,27,NE,17,0,0
40503,2014,8,15,14,2,35,22,69.98,1010,28,SE,2,0,0
40504,2014,8,15,15,2,26,21,65.83,1009,28,NE,2,0,0
40505,2014,8,15,16,2,23,22,78.68,1009,26,NE,5,0,0
40506,2014,8,15,17,2,31,23,88.7,1010,25,SE,3,0,0
40507,2014,8,15,18,2,28,22,83.48,1010,25,SE,6,0,0
40508,2014,8,15,19,2,32,22,83.48,1010,25,SE,8,0,0
40509,2014,8,15,20,2,35,22,83.48,1010,25,SE,10,0,0
40510,2014,8,15,21,2,35,22,83.48,1010,25,cv,1,0,0
40511,2014,8,15,22,2,47,22,83.48,1010,25,SE,4,0,0
40512,2014,8,15,23,2,56,23,88.7,1010,25,SE,7,0,0
40514,2014,8,16,1,2,42,23,88.7,1010,25,SE,11,0,0
40515,2014,8,16,2,2,42,23,88.7,1010,25,SE,13,0,0
40516,2014,8,16,3,2,51,23,88.7,1009,25,SE,16,0,0
40518,2014,8,16,5,2,40,23,88.7,1009,25,NE,2,0,0
40519,2014,8,16,6,2,37,23,88.7,1010,25,NE,4,0,0
40520,2014,8,16,7,2,36,22,78.68,1010,26,NE,7,0,0
40521,2014,8,16,8,2,33,22,78.68,1010,26,SE,4,0,0
40522,2014,8,16,9,2,37,22,74.19,1010,27,SE,8,0,0
40523,2014,8,16,10,2,34,22,69.98,1010,28,NE,4,0,0
40524,2014,8,16,11,2,30,21,65.83,1010,28,NE,8,0,0
40525,2014,8,16,12,2,30,20,58.42,1009,29,SE,6,0,0
40526,2014,8,16,13,2,31,20,58.42,1009,29,NE,6,0,0
40527,2014,8,16,14,2,35,21,65.83,1009,28,NE,12,0,0
40528,2014,8,16,15,2,34,21,65.83,1008,28,NE,18,0,0
40529,2014,8,16,16,2,39,21,69.79,1009,27,NE,23,0,0
40530,2014,8,16,17,2,38,21,69.79,1008,27,SE,5,0.1,0.1
40531,2014,8,16,18,2,39,21,74.02,1008,26,SE,10,0,0
40532,2014,8,16,19,2,43,21,74.02,1008,26,NE,5,0,0
40533,2014,8,16,20,2,46,22,78.68,1008,26,SE,4,0,0
40534,2014,8,16,21,2,45,22,78.68,1008,26,NE,4,0,0
40535,2014,8,16,22,2,33,22,78.68,1008,26,SE,4,0,0
40536,2014,8,16,23,2,29,22,83.48,1008,25,NE,3,0,0
40537,2014,8,17,0,2,30,22,83.48,1007,25,NE,6,0.4,0.4
40538,2014,8,17,1,2,30,23,94.16,1007,24,NE,8,3.8,4.2
40539,2014,8,17,2,2,25,23,100,1006,23,NE,10,1.8,6
40540,2014,8,17,3,2,21,22,94.12,1006,23,NE,15,1.8,7.8
40541,2014,8,17,4,2,23,21,94.07,1006,22,NE,19,1.1,8.9
40542,2014,8,17,5,2,29,21,94.07,1006,22,NE,23,0.1,9
40543,2014,8,17,6,2,25,21,94.07,1006,22,NE,26,0.7,9.7
40545,2014,8,17,8,2,27,22,94.12,1007,23,NW,3,2.8,21
40546,2014,8,17,9,2,36,23,100,1006,23,NW,6,1.4,22.4
40547,2014,8,17,10,2,28,23,94.16,1007,24,NE,4,1.2,23.6
40548,2014,8,17,11,2,24,23,94.16,1006,24,NE,8,0.3,23.9
40549,2014,8,17,12,2,21,24,100,1006,24,NE,11,0.1,24
40550,2014,8,17,13,2,19,23,94.16,1006,24,NE,16,0,0
40551,2014,8,17,14,2,15,22,94.12,1006,23,NE,21,0,0
40552,2014,8,17,15,2,15,22,94.12,1006,23,NE,27,0,0
40553,2014,8,17,16,2,17,22,94.12,1006,23,NE,32,0,0
40554,2014,8,17,17,2,23,21,88.54,1006,23,NE,37,0,0
40555,2014,8,17,18,2,26,21,88.54,1007,23,NW,5,0,0
40556,2014,8,17,19,2,27,21,94.07,1007,22,NW,10,0,0
40557,2014,8,17,20,2,29,21,88.54,1008,23,NW,14,0,0
40558,2014,8,17,21,2,23,21,88.54,1008,23,NW,18,0,0
40559,2014,8,17,22,2,21,21,88.54,1009,23,NW,22,0,0
40560,2014,8,17,23,2,21,21,88.54,1008,23,NW,26,0,0
40562,2014,8,18,1,2,27,22,94.12,1008,23,NW,33,0,0
40563,2014,8,18,2,2,37,22,94.12,1009,23,SW,2,0,0
40564,2014,8,18,3,2,46,22,94.12,1009,23,NW,3,0,0
40565,2014,8,18,4,2,43,22,94.12,1009,23,SW,2,0,0
40566,2014,8,18,5,2,43,22,94.12,1009,23,NW,3,0.2,0.2
40567,2014,8,18,6,2,54,22,94.12,1009,23,NW,6,0,0
40568,2014,8,18,7,2,66,22,94.12,1010,23,NW,7,0.3,0.3
40569,2014,8,18,8,2,76,22,88.62,1010,24,NW,9,0.1,0.4
40570,2014,8,18,9,2,85,22,88.62,1010,24,NW,12,0,0
40571,2014,8,18,10,2,82,22,83.48,1010,25,NE,2,0,0
40572,2014,8,18,11,2,68,22,83.48,1010,25,NW,3,0,0
40573,2014,8,18,12,2,57,22,83.48,1010,25,NW,7,0.2,0.2
40574,2014,8,18,13,2,63,23,94.16,1010,24,NW,10,0.3,0.5
40575,2014,8,18,14,2,66,23,94.16,1010,24,NW,13,2.6,3.1
40576,2014,8,18,15,2,52,23,94.16,1010,24,NW,16,5.1,8.2
40577,2014,8,18,16,2,35,23,94.16,1009,24,NE,2,5.3,13.5
40580,2014,8,18,19,2,27,22,94.12,1010,23,NW,4,1.2,1.2
40581,2014,8,18,20,2,22,22,94.12,1011,23,NW,8,6.1,7.3
40582,2014,8,18,21,2,18,22,94.12,1011,23,NE,2,5.3,12.6
40583,2014,8,18,22,2,13,22,94.12,1011,23,NE,4,1.3,13.9
40584,2014,8,18,23,2,17,21,94.07,1010,22,NE,7,0.9,14.8
40585,2014,8,19,0,2,26,21,94.07,1011,22,NE,10,1.1,15.9
40586,2014,8,19,1,2,23,21,94.07,1010,22,NW,3,1,16.9
40587,2014,8,19,2,2,17,21,94.07,1010,22,NE,3,1.3,18.2
40588,2014,8,19,3,2,15,21,94.07,1010,22,NE,6,0.4,18.6
40589,2014,8,19,4,2,17,21,94.07,1010,22,NE,10,0.9,19.5
40590,2014,8,19,5,2,18,21,94.07,1010,22,NE,13,0.9,20.4
40591,2014,8,19,6,2,18,21,100,1011,21,NE,17,0.2,20.6
40592,2014,8,19,7,2,15,21,94.07,1011,22,NE,20,0.1,20.7
40593,2014,8,19,8,2,17,21,94.07,1011,22,NE,23,2,22.7
40594,2014,8,19,9,2,18,21,94.07,1012,22,NE,25,1.5,24.2
40595,2014,8,19,10,2,13,22,100,1012,22,NE,27,1,25.2
40596,2014,8,19,11,2,10,22,94.12,1012,23,NE,29,0.1,25.3
40597,2014,8,19,12,2,17,22,94.12,1011,23,NE,32,0.1,25.4
40598,2014,8,19,13,2,20,22,88.62,1011,24,NE,34,0.8,26.2
40599,2014,8,19,14,2,24,22,94.12,1011,23,NW,3,0.2,26.4
40600,2014,8,19,15,2,21,22,88.62,1011,24,NE,3,0.2,26.6
40601,2014,8,19,16,2,25,22,88.62,1011,24,cv,1,0.5,27.1
40602,2014,8,19,17,2,18,22,94.12,1011,23,NE,3,0.2,27.3
40603,2014,8,19,18,2,17,22,94.12,1011,23,NE,5,0,0
40604,2014,8,19,19,2,23,22,94.12,1011,23,NE,7,0,0
40605,2014,8,19,20,2,28,22,94.12,1011,23,cv,1,0.1,0.1
40606,2014,8,19,21,2,30,22,94.12,1011,23,SE,2,0,0
40607,2014,8,19,22,2,32,22,94.12,1010,23,NE,2,0,0
40608,2014,8,19,23,2,29,22,94.12,1010,23,cv,0,0,0
40610,2014,8,20,1,2,25,22,94.12,1010,23,cv,1,0,0
40611,2014,8,20,2,2,26,22,94.12,1010,23,cv,2,0,0
40612,2014,8,20,3,2,24,22,94.12,1010,23,NE,1,0.1,0.1
40613,2014,8,20,4,2,24,22,94.12,1009,23,NE,3,0.3,0.4
40614,2014,8,20,5,2,25,22,94.12,1009,23,NE,5,0.8,1.2
40615,2014,8,20,6,2,29,22,94.12,1009,23,NE,7,2.7,3.9
40616,2014,8,20,7,2,26,22,94.12,1009,23,NE,10,3.2,7.1
40617,2014,8,20,8,2,21,22,94.12,1011,23,NE,11,11.2,18.3
40618,2014,8,20,9,2,21,22,100,1010,22,NE,15,6.2,24.5
40619,2014,8,20,10,2,21,22,94.12,1010,23,NE,17,6.5,31
40620,2014,8,20,11,2,18,23,100,1008,23,NE,22,5.8,36.8
40621,2014,8,20,12,2,15,23,94.16,1008,24,NE,26,7.5,44.3
40622,2014,8,20,13,2,15,23,94.16,1008,24,NE,31,2.6,46.9
40623,2014,8,20,14,2,16,23,94.16,1008,24,NE,36,1,47.9
40624,2014,8,20,15,2,17,21,88.54,1008,23,NE,42,0.2,48.1
40625,2014,8,20,16,2,22,21,88.54,1008,23,NW,5,0,0
40626,2014,8,20,17,2,22,21,88.54,1008,23,NE,5,0.1,0.1
40627,2014,8,20,18,2,19,21,88.54,1009,23,NW,4,0.1,0.2
40628,2014,8,20,19,2,31,21,94.07,1009,22,NE,3,0.1,0.3
40629,2014,8,20,20,2,30,21,94.07,1010,22,NW,2,0,0
40630,2014,8,20,21,2,33,21,94.07,1010,22,NW,4,0,0
40631,2014,8,20,22,2,34,21,94.07,1010,22,NW,6,0,0
40632,2014,8,20,23,2,34,21,94.07,1010,22,SW,2,0,0
40633,2014,8,21,0,2,44,21,100,1010,21,SW,4,0,0
40634,2014,8,21,1,2,45,21,100,1010,21,SW,5,0,0
40635,2014,8,21,2,2,52,21,100,1010,21,cv,0,0,0
40636,2014,8,21,3,2,55,21,100,1010,21,cv,0,0,0
40637,2014,8,21,4,2,56,20,94.03,1010,21,cv,0,0,0
40640,2014,8,21,7,2,61,22,100,1011,22,cv,0,0,0
40641,2014,8,21,8,2,61,23,88.7,1011,25,cv,1,0,0
40642,2014,8,21,9,2,49,22,78.68,1011,26,cv,2,0,0
40643,2014,8,21,10,2,49,21,65.83,1011,28,SW,2,0,0
40644,2014,8,21,11,2,49,21,65.83,1011,28,cv,1,0,0
40645,2014,8,21,12,2,52,21,62.13,1010,29,NE,2,0,0
40646,2014,8,21,13,2,61,21,62.13,1010,29,SW,2,0,0
40647,2014,8,21,14,2,68,22,62.35,1010,30,SW,3,0,0
40648,2014,8,21,15,2,64,21,62.13,1009,29,NW,2,0,0
40649,2014,8,21,16,2,74,21,58.65,1009,30,NW,4,0,0
40650,2014,8,21,17,2,78,23,70.17,1009,29,NE,5,0,0
40651,2014,8,21,18,2,88,22,69.98,1009,28,SE,5,0,0
40652,2014,8,21,19,2,84,22,74.19,1010,27,SE,9,0,0
40653,2014,8,21,20,2,56,22,74.19,1011,27,SE,13,0,0
40654,2014,8,21,21,2,46,22,78.68,1011,26,SE,17,0,0
40655,2014,8,21,22,2,50,22,83.48,1011,25,SE,20,0,0
40656,2014,8,21,23,2,61,22,83.48,1011,25,SE,23,0,0
40658,2014,8,22,1,2,62,23,88.7,1011,25,SE,29,0,0
40659,2014,8,22,2,2,55,23,94.16,1011,24,SE,32,0,0
40660,2014,8,22,3,2,54,23,94.16,1011,24,SE,34,0,0
40661,2014,8,22,4,2,53,23,94.16,1011,24,NE,2,0,0
40662,2014,8,22,5,2,56,23,94.16,1011,24,NE,3,0,0
40663,2014,8,22,6,2,46,23,88.7,1010,25,SE,2,0,0
40664,2014,8,22,7,2,45,24,94.2,1011,25,SE,4,0,0
40666,2014,8,22,9,2,47,24,83.71,1011,27,SE,11,0,0
40667,2014,8,22,10,2,45,24,74.52,1011,29,SE,14,0,0
40668,2014,8,22,11,2,39,24,70.36,1011,30,SE,17,0,0
40669,2014,8,22,12,2,42,24,66.45,1010,31,SE,20,0,0
40670,2014,8,22,13,2,41,24,66.45,1009,31,SE,23,0,0
40671,2014,8,22,14,2,30,24,66.45,1009,31,SE,27,0,0
40672,2014,8,22,15,2,29,24,66.45,1008,31,SE,32,0,0
40673,2014,8,22,16,2,21,24,70.36,1008,30,SE,37,0,0
40674,2014,8,22,17,2,26,24,74.52,1008,29,SE,43,0,0
40675,2014,8,22,18,2,23,24,78.97,1008,28,SE,48,0,0
40676,2014,8,22,19,2,24,24,78.97,1009,28,SE,53,0,0
40677,2014,8,22,20,2,23,24,83.71,1009,27,SE,57,0,0
40678,2014,8,22,21,2,25,24,83.71,1009,27,SE,60,0,0
40679,2014,8,22,22,2,27,24,83.71,1009,27,SE,62,0,0
40680,2014,8,22,23,2,38,25,88.86,1009,27,SE,64,0,0
40681,2014,8,23,0,2,39,25,88.86,1009,27,SE,67,0,0
40682,2014,8,23,1,2,41,25,94.25,1009,26,SE,70,0,0
40683,2014,8,23,2,2,38,25,94.25,1008,26,SE,72,0,0
40684,2014,8,23,3,2,46,25,88.86,1008,27,SE,74,0,0
40685,2014,8,23,4,2,43,25,94.25,1008,26,SE,76,0,0
40686,2014,8,23,5,2,43,25,94.25,1008,26,SE,79,0,0
40687,2014,8,23,6,2,43,25,94.25,1008,26,SE,81,0,0
40688,2014,8,23,7,2,45,25,88.86,1008,27,cv,1,0,0
40689,2014,8,23,8,2,44,25,88.86,1009,27,SE,1,0,0
40690,2014,8,23,9,2,53,25,83.82,1009,28,NE,2,0,0
40691,2014,8,23,10,2,52,26,79.25,1008,30,SE,3,0,0
40692,2014,8,23,11,2,55,25,66.66,1008,32,NE,3,0,0
40693,2014,8,23,12,2,54,25,66.66,1007,32,NE,5,0.4,0.4
40694,2014,8,23,13,2,67,24,66.45,1006,31,SE,4,0,0
40695,2014,8,23,14,2,57,24,66.45,1006,31,SE,9,0,0
40696,2014,8,23,15,2,63,25,70.54,1006,31,SE,14,0,0
40697,2014,8,23,16,2,56,25,70.54,1006,31,SE,18,0,0
40698,2014,8,23,17,2,52,25,74.69,1006,30,SE,21,0,0
40699,2014,8,23,18,2,59,26,79.25,1006,30,SE,25,0,0
40700,2014,8,23,19,2,71,24,74.52,1007,29,SE,30,0,0
40701,2014,8,23,20,2,64,25,79.11,1007,29,SE,33,0,0
40702,2014,8,23,21,2,61,25,79.11,1007,29,SE,37,0,0
40703,2014,8,23,22,2,56,26,83.94,1007,29,SE,40,0,0
40704,2014,8,23,23,2,65,26,88.94,1007,28,SE,42,0,0
40706,2014,8,24,1,2,65,26,88.94,1007,28,cv,0,0,0
40707,2014,8,24,2,2,50,26,88.94,1006,28,SW,1,0,0
40708,2014,8,24,3,2,48,26,94.29,1005,27,SE,2,0,0
40709,2014,8,24,4,2,45,25,88.86,1005,27,SW,2,0,0
40710,2014,8,24,5,2,49,25,88.86,1005,27,SW,4,0,0
40711,2014,8,24,6,2,52,25,88.86,1006,27,SE,2,0,0
40712,2014,8,24,7,2,58,25,83.82,1006,28,SW,3,0,0
40713,2014,8,24,8,2,75,26,79.25,1006,30,SW,6,0,0
40714,2014,8,24,9,2,95,26,70.73,1006,32,SW,10,0,0
40715,2014,8,24,10,2,88,26,66.86,1006,33,SW,15,0,0
40716,2014,8,24,11,2,79,26,63.23,1005,34,SW,18,0,0
40717,2014,8,24,12,2,69,26,63.23,1005,34,SW,23,0,0
40718,2014,8,24,13,2,77,25,59.59,1005,34,SW,28,0,0
40719,2014,8,24,14,2,64,25,59.59,1004,34,SW,32,0,0
40720,2014,8,24,15,2,51,25,63.01,1004,33,SW,36,0,0
40721,2014,8,24,16,2,66,25,63.01,1003,33,SW,40,0,0
40722,2014,8,24,17,2,92,26,70.73,1004,32,SW,44,0,0
40723,2014,8,24,18,2,91,26,70.73,1004,32,SW,47,0,0
40724,2014,8,24,19,2,91,26,74.85,1005,31,SE,5,0,0
40725,2014,8,24,20,2,70,26,74.85,1006,31,SW,6,12.8,12.8
40726,2014,8,24,21,2,42,25,94.25,1008,26,NW,3,9.6,22.4
40728,2014,8,24,23,2,23,24,88.78,1007,26,SW,2,6.8,33.3
40729,2014,8,25,0,2,27,25,94.25,1007,26,SW,6,0,0
40731,2014,8,25,2,2,23,23,88.7,1007,25,NW,10,0,0
40732,2014,8,25,3,2,22,23,88.7,1007,25,NW,16,0,0
40733,2014,8,25,4,2,23,23,88.7,1008,25,NW,20,0,0
40734,2014,8,25,5,2,26,22,83.48,1008,25,NW,24,0,0
40735,2014,8,25,6,2,31,23,88.7,1009,25,NW,27,0,0
40736,2014,8,25,7,2,40,23,88.7,1009,25,NW,31,0,0
40737,2014,8,25,8,2,45,23,83.6,1010,26,NW,34,0,0
40738,2014,8,25,9,2,50,23,78.82,1011,27,NW,38,0,0
40739,2014,8,25,10,2,56,23,78.82,1011,27,NW,42,0,0
40740,2014,8,25,11,2,72,23,78.82,1011,27,NW,46,0,0
40741,2014,8,25,12,2,75,23,74.35,1010,28,NW,51,0,0
40742,2014,8,25,13,2,77,23,66.25,1010,30,NW,55,0,0
40743,2014,8,25,14,2,78,22,66.04,1010,29,NW,60,0,0
40744,2014,8,25,15,2,87,22,62.35,1010,30,NW,66,0,0
40745,2014,8,25,16,2,90,22,62.35,1009,30,NW,71,0,0
40746,2014,8,25,17,2,96,22,66.04,1010,29,NW,75,0,0
40747,2014,8,25,18,2,84,21,65.83,1010,28,NE,5,0,0
40748,2014,8,25,19,2,97,21,69.79,1011,27,NE,9,0,0
40749,2014,8,25,20,2,107,22,74.19,1012,27,NE,12,0,0
40750,2014,8,25,21,2,113,22,78.68,1012,26,NE,15,0,0
40751,2014,8,25,22,2,111,22,83.48,1013,25,NE,18,0,0
40752,2014,8,25,23,2,113,22,83.48,1013,25,NE,20,0,0
40754,2014,8,26,1,2,112,23,83.6,1013,26,SE,2,0,0
40755,2014,8,26,2,2,115,23,88.7,1013,25,cv,1,0,0
40756,2014,8,26,3,2,127,23,88.7,1013,25,SW,1,0,0
40757,2014,8,26,4,2,128,23,88.7,1013,25,cv,0,0,0
40758,2014,8,26,5,2,99,23,94.16,1013,24,NE,2,0,0
40759,2014,8,26,6,2,74,22,83.48,1014,25,NE,4,0,0
40760,2014,8,26,7,2,41,22,78.68,1014,26,NE,5,0,0
40761,2014,8,26,8,2,42,20,65.62,1014,27,NE,7,0,0
40762,2014,8,26,9,2,36,20,61.9,1015,28,NE,9,0,0
40763,2014,8,26,10,2,38,20,58.42,1015,29,SE,3,0,0
40764,2014,8,26,11,2,37,20,58.42,1015,29,NE,3,0,0
40765,2014,8,26,12,2,44,20,55.15,1014,30,SE,3,0,0
40766,2014,8,26,13,2,45,21,62.13,1014,29,SW,2,0,0
40767,2014,8,26,14,2,40,22,69.98,1013,28,SE,4,0.1,0.1
40768,2014,8,26,15,2,37,22,69.98,1013,28,SE,7,0,0
40769,2014,8,26,16,2,38,23,70.17,1013,29,SE,11,0,0
40770,2014,8,26,17,2,34,22,69.98,1013,28,SE,15,0,0
40771,2014,8,26,18,2,36,22,74.19,1013,27,SE,18,0,0
40772,2014,8,26,19,2,34,21,69.79,1014,27,SE,21,0,0
40773,2014,8,26,20,2,40,21,69.79,1014,27,SE,24,0,0
40774,2014,8,26,21,2,32,21,69.79,1014,27,SE,27,0,0
