No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
50025,2015,9,16,8,3,20,88.45,1016,22,NW,3,0,0
50026,2015,9,16,9,3,20,83.25,1016,23,NW,8,0,0
50027,2015,9,16,10,3,19,73.67,1016,24,NW,15,0,0
50028,2015,9,16,11,3,19,73.67,1016,24,NE,6,0,0
50029,2015,9,16,12,3,19,73.67,1016,24,NW,6,0,0
50030,2015,9,16,13,3,18,65.19,1015,25,NW,13,1.2,1.2
50031,2015,9,16,14,3,20,73.84,1015,25,NE,6,0,0
50032,2015,9,16,15,3,18,65.19,1015,25,NE,13,0,0
50033,2015,9,16,16,3,18,65.19,1015,25,NE,21,0,0
50038,2015,9,16,21,3,19,83.13,1017,22,NE,42,0,0
50046,2015,9,17,5,3,18,93.94,1017,19,NW,5,0,0
50048,2015,9,17,7,3,19,88.37,1018,21,NE,2,0,0
50049,2015,9,17,8,3,19,73.67,1018,24,NE,6,0,0
50050,2015,9,17,9,3,18,65.19,1018,25,NE,10,0,0
50051,2015,9,17,10,3,16,57.44,1018,25,NE,15,0,0
50052,2015,9,17,11,3,18,57.93,1018,27,NE,19,0,0
50053,2015,9,17,12,3,17,54.39,1017,27,NW,4,0,0
50054,2015,9,17,13,3,17,54.39,1017,27,NE,4,0,0
50055,2015,9,17,14,3,17,54.39,1016,27,NE,7,0,0
50059,2015,9,17,18,3,17,61.21,1017,25,NE,24,0,0
50060,2015,9,17,19,3,17,64.98,1017,24,NE,28,0,0
50061,2015,9,17,20,3,16,60.98,1018,24,NE,32,0,0
50062,2015,9,17,21,3,17,69.01,1018,23,NE,37,0,0
50063,2015,9,17,22,3,17,69.01,1018,23,NE,41,0,0
50064,2015,9,17,23,3,17,73.32,1018,22,NE,44,0,0
50068,2015,9,18,3,3,17,82.89,1017,20,NW,7,0,0
50071,2015,9,18,6,3,17,82.89,1017,20,cv,0,0,0
50072,2015,9,18,7,3,19,83.13,1018,22,NE,2,0,0
50073,2015,9,18,8,3,19,73.67,1018,24,NE,5,0,0
50074,2015,9,18,9,3,18,65.19,1017,25,NE,8,0,0
50075,2015,9,18,10,3,16,51.05,1018,27,NE,12,0,0
50076,2015,9,18,11,3,16,51.05,1017,27,NE,14,0,0
50077,2015,9,18,12,3,16,51.05,1017,27,NW,2,0,0
50078,2015,9,18,13,3,16,51.05,1016,27,NE,3,0,0
50079,2015,9,18,14,3,15,47.88,1015,27,NE,6,0,0
50080,2015,9,18,15,3,15,47.88,1015,27,NE,8,0,0
50081,2015,9,18,16,3,17,57.69,1015,26,NE,11,0,0
50082,2015,9,18,17,3,16,54.14,1015,26,NE,15,0,0
50083,2015,9,18,18,3,17,57.69,1015,26,NE,19,0,0
50084,2015,9,18,19,3,17,61.21,1015,25,NE,22,0,0
50085,2015,9,18,20,3,18,65.19,1016,25,NE,25,0,0
50086,2015,9,18,21,3,17,64.98,1016,24,NE,29,0,0
50087,2015,9,18,22,3,19,73.67,1016,24,NE,32,0,0
50088,2015,9,18,23,3,19,78.24,1016,23,NE,34,0,0
50091,2015,9,19,2,3,18,78.09,1015,22,NE,41,0,0
50094,2015,9,19,5,3,18,83.01,1014,21,NW,2,0,0
50096,2015,9,19,7,3,19,83.13,1015,22,NE,2,0,0
50097,2015,9,19,8,3,19,73.67,1015,24,NE,6,0,0
50098,2015,9,19,9,3,18,65.19,1016,25,NE,10,0,0
50099,2015,9,19,10,3,16,51.05,1015,27,NE,14,0,0
50100,2015,9,19,11,3,16,51.05,1015,27,cv,3,0,0
50101,2015,9,19,12,3,17,51.31,1014,28,NE,5,0,0
50102,2015,9,19,13,3,14,42.34,1014,28,NE,11,0,0
50103,2015,9,19,14,3,14,39.96,1013,29,NE,17,0,0
50104,2015,9,19,15,3,13,39.67,1013,28,NE,22,0,0
50105,2015,9,19,16,3,16,51.05,1013,27,NE,27,0,0
50106,2015,9,19,17,3,16,54.14,1013,26,NE,31,0,0
50107,2015,9,19,18,3,16,54.14,1013,26,NE,35,0,0
50108,2015,9,19,19,3,17,61.21,1013,25,NE,39,0,0
50109,2015,9,19,20,3,18,69.2,1014,24,NE,42,0,0
50110,2015,9,19,21,3,18,69.2,1014,24,NE,46,0,0
50111,2015,9,19,22,3,18,69.2,1014,24,NE,49,0,0
50112,2015,9,19,23,3,18,73.5,1014,23,NE,52,0,0
50118,2015,9,20,5,3,18,78.09,1013,22,NE,4,0,0
50119,2015,9,20,6,3,18,78.09,1013,22,NE,6,0,0
50120,2015,9,20,7,3,18,73.5,1014,23,NE,8,0,0
50121,2015,9,20,8,3,18,69.2,1013,24,NE,12,0,0
50122,2015,9,20,9,3,18,69.2,1014,24,NE,14,0,0
50123,2015,9,20,10,3,18,65.19,1014,25,NE,15,0,0
50124,2015,9,20,11,3,18,65.19,1013,25,NE,18,0,0
50125,2015,9,20,12,3,18,65.19,1013,25,NE,21,0,0
50126,2015,9,20,13,3,19,69.4,1012,25,NE,25,0,0
50127,2015,9,20,14,3,19,65.41,1011,26,NE,29,0,0
50128,2015,9,20,15,3,19,65.41,1011,26,NE,34,0,0
50129,2015,9,20,16,3,18,61.44,1011,26,NE,38,0,0
50130,2015,9,20,17,3,18,65.19,1011,25,NE,42,0,0
50131,2015,9,20,18,3,18,65.19,1011,25,NE,46,0,0
50132,2015,9,20,19,3,18,69.2,1012,24,NE,49,0,0
50133,2015,9,20,20,3,17,64.98,1013,24,NE,52,0,0
50134,2015,9,20,21,3,17,64.98,1013,24,NE,55,0,0
50135,2015,9,20,22,3,18,73.5,1013,23,NE,58,0,0
50143,2015,9,21,6,3,18,88.28,1013,20,NE,5,0,0
50144,2015,9,21,7,3,20,88.45,1014,22,NE,7,0,0
50145,2015,9,21,8,3,19,73.67,1013,24,NE,11,0,0
50146,2015,9,21,9,3,18,65.19,1013,25,NE,15,0,0
50147,2015,9,21,10,3,17,57.69,1013,26,NE,20,0,0
50148,2015,9,21,11,3,17,54.39,1013,27,NE,24,0,0
50149,2015,9,21,12,3,16,48.15,1012,28,NE,28,0,0
50150,2015,9,21,13,3,17,51.31,1012,28,NE,32,0,0
50151,2015,9,21,14,3,15,47.88,1012,27,NE,36,0,0
50152,2015,9,21,15,3,17,54.39,1012,27,NE,41,0,0
50153,2015,9,21,16,3,16,51.05,1012,27,NE,46,0,0
50154,2015,9,21,17,3,16,54.14,1012,26,NE,51,0,0
50155,2015,9,21,18,3,16,57.44,1012,25,NE,56,0,0
50156,2015,9,21,19,3,17,64.98,1012,24,NE,61,0,0
50157,2015,9,21,20,3,16,60.98,1013,24,NE,65,0,0
50158,2015,9,21,21,3,16,60.98,1014,24,NE,70,0,0
50159,2015,9,21,22,3,16,60.98,1014,24,NE,73,0,0
50160,2015,9,21,23,3,17,64.98,1013,24,NE,78,0,0
50161,2015,9,22,0,3,17,64.98,1013,24,SE,3,0,0
50162,2015,9,22,1,3,18,69.2,1013,24,NE,3,0,0
50163,2015,9,22,2,3,19,78.24,1013,23,NE,5,0,0
50164,2015,9,22,3,3,19,73.67,1012,24,SE,4,0,0
50165,2015,9,22,4,3,19,73.67,1012,24,NE,3,0,0
50166,2015,9,22,5,3,19,78.24,1012,23,SE,3,0,0
50168,2015,9,22,7,3,20,78.39,1013,24,SE,4,0,0
50169,2015,9,22,8,3,20,73.84,1013,25,SE,8,0,0
50170,2015,9,22,9,3,20,69.6,1013,26,SE,12,0,0
50171,2015,9,22,10,3,20,73.84,1013,25,SE,17,0,0
50172,2015,9,22,11,3,22,88.62,1013,24,SE,21,0.7,0.7
50173,2015,9,22,12,3,22,88.62,1012,24,SE,24,0.8,1.5
50174,2015,9,22,13,3,22,88.62,1012,24,SE,27,0.9,2.4
50175,2015,9,22,14,3,22,88.62,1011,24,NE,4,0,0
50176,2015,9,22,15,3,22,88.62,1010,24,SE,3,0.7,0.7
50177,2015,9,22,16,3,21,83.37,1011,24,SE,7,0.2,0.9
50178,2015,9,22,17,3,21,88.54,1011,23,SE,11,0,0
50179,2015,9,22,18,3,21,88.54,1011,23,SE,14,0.1,0.1
50180,2015,9,22,19,3,21,88.54,1011,23,SE,17,0.7,0.8
50181,2015,9,22,20,3,21,94.07,1011,22,SE,20,0.1,0.9
50182,2015,9,22,21,3,21,88.54,1011,23,SE,23,0.1,1
50183,2015,9,22,22,3,22,94.12,1010,23,SE,27,0,0
50185,2015,9,23,0,3,22,94.12,1009,23,SE,33,0,0
50191,2015,9,23,6,3,22,100,1007,22,SW,8,0.6,0.6
50194,2015,9,23,9,3,22,100,1009,22,NW,10,0.1,0.1
50195,2015,9,23,10,3,22,88.62,1008,24,NW,14,0,0
50196,2015,9,23,11,3,21,83.37,1008,24,NW,18,0,0
50197,2015,9,23,12,3,21,74.02,1007,26,NW,23,0,0
50198,2015,9,23,13,3,21,74.02,1006,26,NW,29,0,0
50199,2015,9,23,14,3,21,69.79,1006,27,SW,4,0,0
50200,2015,9,23,15,3,20,65.62,1006,27,NW,6,0,0
50201,2015,9,23,16,3,21,69.79,1006,27,NW,12,0,0
50202,2015,9,23,17,3,20,69.6,1006,26,NW,18,0,0
50204,2015,9,23,19,3,21,88.54,1007,23,NW,32,0,0
50205,2015,9,23,20,3,20,83.25,1008,23,NE,6,0.1,0.1
50206,2015,9,23,21,3,20,83.25,1008,23,NE,11,0,0
50207,2015,9,23,22,3,20,88.45,1008,22,NW,3,0,0
50208,2015,9,23,23,3,20,88.45,1008,22,NW,7,0,0
50209,2015,9,24,0,3,20,88.45,1008,22,NW,10,0,0
50210,2015,9,24,1,3,19,83.13,1008,22,NE,4,0,0
50211,2015,9,24,2,3,20,94.03,1007,21,NE,7,0,0
50212,2015,9,24,3,3,20,94.03,1008,21,NW,3,0,0
50215,2015,9,24,6,3,20,88.45,1009,22,NW,3,0,0
50216,2015,9,24,7,3,21,94.07,1009,22,NW,6,0,0
50217,2015,9,24,8,3,21,83.37,1009,24,NW,9,0,0
50218,2015,9,24,9,3,21,78.53,1009,25,NE,4,0,0
50219,2015,9,24,10,3,21,78.53,1009,25,NE,8,0,0
50220,2015,9,24,11,3,20,69.6,1008,26,NE,11,0,0
50221,2015,9,24,12,3,20,61.9,1008,28,NE,15,0,0
50222,2015,9,24,13,3,20,61.9,1007,28,NE,19,0,0
50223,2015,9,24,14,3,18,54.65,1006,28,NE,23,0,0
50224,2015,9,24,15,3,19,54.9,1006,29,NE,27,0,0
50225,2015,9,24,16,3,19,58.17,1006,28,NE,33,0,0
50226,2015,9,24,17,3,19,65.41,1006,26,NE,38,0,0
50227,2015,9,24,18,3,20,69.6,1006,26,NE,43,0,0
50228,2015,9,24,19,3,19,69.4,1007,25,NE,48,0,0
50229,2015,9,24,20,3,19,73.67,1008,24,NE,53,0,0
50230,2015,9,24,21,3,19,73.67,1008,24,NE,57,0,0
50231,2015,9,24,22,3,19,73.67,1008,24,NE,60,0,0
50232,2015,9,24,23,3,20,83.25,1007,23,NE,63,0,0
50233,2015,9,25,0,3,20,83.25,1007,23,NE,65,0,0
50235,2015,9,25,2,3,20,83.25,1006,23,NE,70,0,0
50238,2015,9,25,5,3,21,94.07,1007,22,NW,3,0,0
50241,2015,9,25,8,3,21,83.37,1007,24,NE,7,0,0
50243,2015,9,25,10,3,19,65.41,1008,26,NE,15,0,0
50244,2015,9,25,11,3,19,61.67,1007,27,NE,19,0,0
50245,2015,9,25,12,3,19,61.67,1007,27,NE,23,0,0
50246,2015,9,25,13,3,18,57.93,1007,27,NE,27,0,0
50247,2015,9,25,14,3,19,61.67,1006,27,NE,32,0,0
50248,2015,9,25,15,3,19,65.41,1007,26,NE,38,0,0
50249,2015,9,25,16,3,19,69.4,1007,25,NE,43,0,0
50250,2015,9,25,17,3,19,69.4,1007,25,NE,48,0,0
50251,2015,9,25,18,3,19,69.4,1008,25,NE,52,0,0
50252,2015,9,25,19,3,19,69.4,1008,25,NE,56,0,0
50253,2015,9,25,20,3,19,73.67,1009,24,NE,61,0,0
50254,2015,9,25,21,3,19,73.67,1009,24,NE,64,0,0
50255,2015,9,25,22,3,19,73.67,1010,24,NE,68,0,0
50256,2015,9,25,23,3,19,73.67,1010,24,NE,72,0,0
50257,2015,9,26,0,3,19,78.24,1010,23,NE,75,0,0
50259,2015,9,26,2,3,19,83.13,1010,22,NE,81,0,0
50260,2015,9,26,3,3,19,88.37,1010,21,NE,84,0,0
50261,2015,9,26,4,3,19,88.37,1010,21,NE,87,0,0
50262,2015,9,26,5,3,19,93.98,1010,20,NE,90,0,0
50263,2015,9,26,6,3,19,88.37,1011,21,NE,93,0,0
50264,2015,9,26,7,3,19,78.24,1011,23,NE,96,0,0
50265,2015,9,26,8,3,19,73.67,1012,24,NE,102,0,0
50266,2015,9,26,9,3,18,61.44,1012,26,NE,108,0,0
50267,2015,9,26,10,3,17,57.69,1012,26,NE,114,0,0
50268,2015,9,26,11,3,17,51.31,1012,28,NE,120,0,0
50269,2015,9,26,12,3,16,48.15,1012,28,NE,126,0,0
50270,2015,9,26,13,3,16,45.44,1011,29,NE,130,0,0
50271,2015,9,26,14,3,16,45.44,1011,29,NE,135,0,0
50272,2015,9,26,15,3,16,48.15,1011,28,NE,141,0,0
50273,2015,9,26,16,3,17,51.31,1011,28,NE,147,0,0
50293,2015,9,27,12,3,15,45.16,1013,28,NE,40,0,0
50294,2015,9,27,13,3,15,45.16,1013,28,NE,46,0,0
50297,2015,9,27,16,3,14,44.89,1012,27,NE,64,0,0
50298,2015,9,27,17,3,15,50.78,1013,26,NE,70,0,0
50299,2015,9,27,18,3,16,60.98,1013,24,NE,76,0,0
50300,2015,9,27,19,3,16,60.98,1013,24,NE,83,0,0
50301,2015,9,27,20,3,17,69.01,1014,23,NE,88,0,0
50302,2015,9,27,21,3,18,73.5,1014,23,NE,92,0,0
50303,2015,9,27,22,3,18,73.5,1014,23,NE,97,0,0
50311,2015,9,28,6,3,19,88.37,1014,21,NE,124,0,0
50312,2015,9,28,7,3,19,78.24,1014,23,NE,127,0,0
50321,2015,9,28,16,3,21,83.37,1013,24,NE,186,0,0
50322,2015,9,28,17,3,21,88.54,1014,23,NE,191,0,0
50323,2015,9,28,18,3,21,83.37,1014,24,NE,198,0,0
50324,2015,9,28,19,3,21,88.54,1015,23,NE,205,0.2,0.2
50325,2015,9,28,20,3,22,94.12,1015,23,NE,212,0.5,0.7
50326,2015,9,28,21,3,22,94.12,1015,23,NE,219,0.7,1.4
50327,2015,9,28,22,3,22,94.12,1015,23,NE,224,2.6,4
50328,2015,9,28,23,3,22,94.12,1015,23,NE,231,0.2,4.2
50329,2015,9,29,0,3,22,94.12,1015,23,NE,237,7,11.2
50330,2015,9,29,1,3,22,100,1015,22,NE,242,0.3,11.5
50331,2015,9,29,2,3,21,88.54,1015,23,NE,248,0.1,11.6
50332,2015,9,29,3,3,22,94.12,1014,23,NE,254,0,0
50333,2015,9,29,4,3,21,88.54,1014,23,NE,260,0.1,0.1
50334,2015,9,29,5,3,21,88.54,1015,23,NE,266,0,0
50335,2015,9,29,6,3,21,88.54,1015,23,NE,271,0,0
50336,2015,9,29,7,3,21,88.54,1016,23,NE,277,1.5,1.5
50337,2015,9,29,8,3,21,88.54,1016,23,NE,282,0.4,1.9
50338,2015,9,29,9,3,21,88.54,1017,23,NE,289,0.1,2
50339,2015,9,29,10,3,21,88.54,1017,23,NE,297,0.4,2.4
50340,2015,9,29,11,3,21,88.54,1017,23,NE,303,0,0
50341,2015,9,29,12,3,21,83.37,1017,24,NE,310,0,0
50342,2015,9,29,13,3,22,88.62,1016,24,NE,318,0,0
50343,2015,9,29,14,3,22,88.62,1015,24,NE,325,0.2,0.2
50344,2015,9,29,15,3,22,94.12,1015,23,NE,331,2,2.2
50345,2015,9,29,16,3,21,94.07,1016,22,NE,337,8.8,11
50346,2015,9,29,17,3,22,100,1016,22,NE,341,3,14
50347,2015,9,29,18,3,22,100,1016,22,NE,346,0.3,14.3
50348,2015,9,29,19,3,22,94.12,1016,23,NE,353,1.1,15.4
50349,2015,9,29,20,3,22,94.12,1017,23,NE,360,1.3,16.7
50350,2015,9,29,21,3,23,94.16,1017,24,NE,365,0,0
50351,2015,9,29,22,3,23,94.16,1017,24,NE,370,0,0
50352,2015,9,29,23,3,23,94.16,1017,24,NE,375,2.6,2.6
50353,2015,9,30,0,3,23,94.16,1016,24,NE,379,5.7,8.3
50354,2015,9,30,1,3,23,94.16,1016,24,SE,2,6.5,14.8
50355,2015,9,30,2,3,24,100,1015,24,NE,4,4.8,19.6
50356,2015,9,30,3,3,24,94.2,1014,25,NE,10,0.3,19.9
50358,2015,9,30,5,3,25,94.25,1014,26,SE,11,1.4,1.4
50359,2015,9,30,6,3,25,94.25,1013,26,SE,18,0,0
50360,2015,9,30,7,3,25,94.25,1014,26,SE,24,0.1,0.1
50361,2015,9,30,8,3,25,94.25,1014,26,SE,29,0,0
50362,2015,9,30,9,3,25,94.25,1014,26,SE,34,0,0
50363,2015,9,30,10,3,25,88.86,1014,27,SE,41,0,0
50364,2015,9,30,11,3,25,79.11,1014,29,SE,48,0,0
50365,2015,9,30,12,3,25,79.11,1013,29,SE,55,0,0
50366,2015,9,30,13,3,25,83.82,1012,28,SE,62,0,0
50367,2015,9,30,14,3,25,79.11,1011,29,SE,67,0,0
50368,2015,9,30,15,3,25,79.11,1011,29,SE,73,0,0
50369,2015,9,30,16,3,25,79.11,1010,29,SE,78,0,0
50370,2015,9,30,17,3,25,83.82,1010,28,SE,83,0,0
50371,2015,9,30,18,3,25,83.82,1010,28,SE,88,0,0
50372,2015,9,30,19,3,25,88.86,1010,27,SE,93,0,0
50373,2015,9,30,20,3,25,88.86,1010,27,SE,97,0,0
50374,2015,9,30,21,3,25,88.86,1010,27,SE,101,0,0
50375,2015,9,30,22,3,25,88.86,1010,27,SW,5,0,0
50376,2015,9,30,23,3,25,88.86,1009,27,SW,10,0,0
50377,2015,10,1,0,3,25,94.25,1009,26,SW,15,0,0
50378,2015,10,1,1,3,24,88.78,1009,26,SW,20,0,0
50382,2015,10,1,5,3,24,94.2,1008,25,SW,32,0.8,0.8
50384,2015,10,1,7,3,22,88.62,1009,24,NW,7,0.6,0.6
50385,2015,10,1,8,3,21,88.54,1009,23,NW,16,0,0
50386,2015,10,1,9,3,20,83.25,1010,23,NW,24,0.2,0.2
50387,2015,10,1,10,3,21,94.07,1011,22,NW,31,0.5,0.7
50388,2015,10,1,11,3,20,94.03,1011,21,NW,39,0.1,0.8
50389,2015,10,1,12,3,20,88.45,1011,22,NW,46,0,0
50390,2015,10,1,13,3,19,83.13,1011,22,NW,54,0.1,0.1
50391,2015,10,1,14,3,17,73.32,1012,22,NW,63,0,0
50392,2015,10,1,15,3,17,69.01,1012,23,NW,71,0,0
50393,2015,10,1,16,3,17,69.01,1013,23,NW,77,0,0
50394,2015,10,1,17,3,16,68.81,1014,22,NW,83,0,0
50395,2015,10,1,18,3,12,53.1,1015,22,NW,90,0,0
50396,2015,10,1,19,3,12,60.03,1016,20,NW,96,0,0
50397,2015,10,1,20,3,11,56.19,1017,20,NW,102,0,0
50398,2015,10,1,21,3,11,59.78,1018,19,NW,107,0,0
50399,2015,10,1,22,3,11,63.64,1018,18,NW,112,0,0
50400,2015,10,1,23,3,10,59.54,1018,18,NW,117,0,0
50402,2015,10,2,1,3,10,63.41,1018,17,NW,124,0,0
50403,2015,10,2,2,3,10,63.41,1018,17,NW,128,0,0
50409,2015,10,2,8,3,11,56.19,1019,20,SW,3,0,0
50410,2015,10,2,9,3,11,49.7,1019,22,NE,2,0,0
50411,2015,10,2,10,3,11,44.04,1019,24,cv,1,0,0
50412,2015,10,2,11,3,11,41.49,1019,25,SW,3,0,0
50413,2015,10,2,12,3,12,41.78,1017,26,cv,2,0,0
50414,2015,10,2,13,3,12,39.39,1017,27,SW,4,0,0
50415,2015,10,2,14,3,12,41.78,1016,26,SW,8,0,0
50416,2015,10,2,15,3,12,41.78,1016,26,SW,11,0,0
50417,2015,10,2,16,3,12,41.78,1016,26,SW,14,0,0
50418,2015,10,2,17,3,12,49.97,1016,23,SW,19,0,0
50419,2015,10,2,18,3,12,56.44,1016,21,SW,23,0,0
50432,2015,10,3,7,3,17,82.89,1019,20,SE,2,0,0
50433,2015,10,3,8,3,17,77.94,1020,21,SW,2,0,0
50434,2015,10,3,9,3,18,69.2,1020,24,cv,1,0,0
50435,2015,10,3,10,3,17,64.98,1020,24,SW,2,0,0
50436,2015,10,3,11,3,14,53.62,1020,24,NW,1,0,0
50437,2015,10,3,12,3,15,47.88,1020,27,NW,3,0,0
50438,2015,10,3,13,3,16,48.15,1019,28,SW,2,0,0
50439,2015,10,3,14,3,14,44.89,1019,27,NE,2,0,0
50440,2015,10,3,15,3,14,44.89,1018,27,NE,5,0,0
50441,2015,10,3,16,3,13,42.06,1019,27,NE,7,0,0
50442,2015,10,3,17,3,16,54.14,1019,26,NE,11,0,0
50443,2015,10,3,18,3,16,57.44,1020,25,SE,4,0,0
50444,2015,10,3,19,3,16,60.98,1021,24,SE,8,0,0
50445,2015,10,3,20,3,18,73.5,1022,23,SE,12,0,0
50446,2015,10,3,21,3,18,73.5,1022,23,SE,16,0,0
50448,2015,10,3,23,3,18,78.09,1023,22,SE,24,0,0
50449,2015,10,4,0,3,18,78.09,1022,22,SE,27,0,0
50451,2015,10,4,2,3,18,78.09,1023,22,NE,2,0,0
50454,2015,10,4,5,3,18,78.09,1023,22,NE,10,0,0
50455,2015,10,4,6,3,18,78.09,1023,22,NE,13,0,0
50456,2015,10,4,7,3,17,69.01,1024,23,NE,16,0,0
50457,2015,10,4,8,3,17,69.01,1024,23,NE,20,0,0
50458,2015,10,4,9,3,17,64.98,1024,24,NE,25,0,0
50459,2015,10,4,10,3,16,60.98,1024,24,NE,31,0,0
50460,2015,10,4,11,3,16,57.44,1024,25,NE,36,0,0
50461,2015,10,4,12,3,16,57.44,1023,25,NE,42,0,0
50462,2015,10,4,13,3,17,64.98,1023,24,NE,46,0,0
50463,2015,10,4,14,3,17,73.32,1023,22,NE,50,1.9,1.9
50464,2015,10,4,15,3,15,77.64,1023,19,NE,54,1.7,3.6
50465,2015,10,4,16,3,16,82.77,1023,19,NE,59,0.1,3.7
50466,2015,10,4,17,3,14,68.4,1023,20,NE,61,0,0
50467,2015,10,4,18,3,15,72.96,1023,20,cv,0,0,0
50468,2015,10,4,19,3,16,82.77,1024,19,SW,4,0.1,0.1
50469,2015,10,4,20,3,17,93.89,1024,18,SE,3,0.4,0.5
50474,2015,10,5,1,3,16,88.11,1023,18,NE,2,0.1,0.1
50475,2015,10,5,2,3,16,88.11,1023,18,cv,0,0,0
50476,2015,10,5,3,3,16,82.77,1022,19,NE,2,0,0
50480,2015,10,5,7,3,17,88.2,1023,19,cv,2,0.3,0.3
50481,2015,10,5,8,3,18,93.94,1023,19,NE,2,0.1,0.4
50482,2015,10,5,9,3,17,88.2,1024,19,NE,6,0.1,0.5
50483,2015,10,5,10,3,17,82.89,1023,20,NE,9,0,0
50484,2015,10,5,11,3,17,82.89,1023,20,NE,12,0.2,0.2
50485,2015,10,5,12,3,18,88.28,1022,20,SE,3,0,0
50486,2015,10,5,13,3,18,88.28,1021,20,NE,3,0.2,0.2
50487,2015,10,5,14,3,18,88.28,1021,20,NE,6,0,0
50507,2015,10,6,10,3,18,73.5,1020,23,NE,10,0,0
50508,2015,10,6,11,3,18,73.5,1020,23,NE,14,0,0
50509,2015,10,6,12,3,18,69.2,1019,24,SE,4,0,0
50510,2015,10,6,13,3,17,64.98,1019,24,SE,9,0,0
50511,2015,10,6,14,3,16,60.98,1018,24,SE,14,0,0
50512,2015,10,6,15,3,16,57.44,1017,25,SE,19,0,0
50513,2015,10,6,16,3,17,64.98,1017,24,NE,5,0,0
50514,2015,10,6,17,3,16,64.76,1017,23,SE,4,0,0
50515,2015,10,6,18,3,17,69.01,1017,23,NE,4,0,0
50517,2015,10,6,20,3,16,68.81,1018,22,NE,11,0,0
50518,2015,10,6,21,3,16,68.81,1018,22,NE,14,0,0
50519,2015,10,6,22,3,17,73.32,1018,22,NE,17,0,0
50522,2015,10,7,1,3,17,73.32,1016,22,NE,4,0,0
50524,2015,10,7,3,3,16,68.81,1015,22,SE,8,0,0
50525,2015,10,7,4,3,16,68.81,1015,22,NE,4,0,0
50526,2015,10,7,5,3,16,68.81,1015,22,NE,8,0,0
50527,2015,10,7,6,3,16,73.14,1015,21,SE,5,0,0
50528,2015,10,7,7,3,16,68.81,1016,22,SE,9,0,0
50529,2015,10,7,8,3,17,73.32,1016,22,SE,14,0,0
50530,2015,10,7,9,3,17,73.32,1016,22,SE,19,0,0
50531,2015,10,7,10,3,17,69.01,1016,23,SE,24,0,0
50532,2015,10,7,11,3,17,69.01,1015,23,SE,29,0,0
50533,2015,10,7,12,3,14,56.95,1014,23,SE,36,0,0
50534,2015,10,7,13,3,17,64.98,1013,24,SE,42,0,0
50535,2015,10,7,14,3,17,64.98,1012,24,SE,48,0,0
50536,2015,10,7,15,3,17,64.98,1012,24,SE,54,0,0
50537,2015,10,7,16,3,17,64.98,1012,24,SE,60,0,0
50538,2015,10,7,17,3,17,69.01,1012,23,SE,65,0,0
50539,2015,10,7,18,3,18,78.09,1012,22,SE,71,0,0
50540,2015,10,7,19,3,17,73.32,1012,22,SE,77,0,0
50554,2015,10,8,9,3,17,82.89,1013,20,NE,29,0,0
50555,2015,10,8,10,3,17,77.94,1013,21,NE,33,0,0
50557,2015,10,8,12,3,18,88.28,1013,20,NE,40,0,0
50558,2015,10,8,13,3,17,77.94,1013,21,NE,43,0,0
50559,2015,10,8,14,3,15,68.61,1013,21,NE,47,0,0
50560,2015,10,8,15,3,15,68.61,1013,21,NE,52,0,0
50562,2015,10,8,17,3,15,72.96,1015,20,NE,62,0,0
50568,2015,10,8,23,3,16,82.77,1016,19,NW,4,0,0
50577,2015,10,9,8,3,17,88.2,1016,19,NW,28,0,0
50578,2015,10,9,9,3,16,73.14,1016,21,NW,33,0,0
50579,2015,10,9,10,3,16,68.81,1016,22,NW,37,0.1,0.1
50580,2015,10,9,11,3,16,60.98,1016,24,NW,40,0,0
50586,2015,10,9,17,3,15,64.54,1013,22,SW,3,0,0
50587,2015,10,9,18,3,15,68.61,1014,21,SW,6,0,0
50601,2015,10,10,8,3,12,63.87,1015,19,NW,3,0,0
50602,2015,10,10,9,3,11,52.83,1015,21,SW,3,0,0
50603,2015,10,10,10,3,12,49.97,1015,23,NW,5,0,0
50604,2015,10,10,11,3,12,47.05,1014,24,SW,4,0,0
50605,2015,10,10,12,3,8,36,1013,24,NW,6,0,0
50606,2015,10,10,13,3,9,38.53,1013,24,NW,11,0,0
50607,2015,10,10,14,3,7,31.68,1012,25,NW,18,0,0
50608,2015,10,10,15,3,7,33.63,1012,24,NW,25,0,0
50609,2015,10,10,16,3,9,38.53,1013,24,NW,31,0,0
50612,2015,10,10,19,3,12,56.44,1015,21,NW,47,0,0
50613,2015,10,10,20,3,11,56.19,1017,20,NW,57,0,0
50614,2015,10,10,21,3,11,59.78,1018,19,NW,64,0,0
50615,2015,10,10,22,3,12,67.99,1019,18,NE,7,0,0
50616,2015,10,10,23,3,11,67.78,1019,17,NE,11,0,0
50618,2015,10,11,1,3,12,77.17,1019,16,NW,5,0,0
50619,2015,10,11,2,3,11,72.23,1019,16,NW,8,0,0
50620,2015,10,11,3,3,11,77.01,1019,15,NW,11,0,0
50622,2015,10,11,5,3,9,71.85,1019,14,NW,20,0,0
50624,2015,10,11,7,3,5,51.2,1020,15,NW,28,0,0
50625,2015,10,11,8,3,4,42.02,1021,17,NW,33,0,0
50626,2015,10,11,9,3,1,29.94,1021,19,NW,38,0,0
50627,2015,10,11,10,3,2,30.23,1021,20,NW,43,0,0
50628,2015,10,11,11,3,3,30.52,1021,21,NW,47,0,0
